Taxon,site_name,block,BACI,group_var,time,trt
Tridens_flavus,Izaak Walton League of America (IWLA),1,-0.015,quadrat,T0-T1,NPK
Tridens_flavus,Izaak Walton League of America (IWLA),2,-0.08,quadrat,T0-T1,NPK
Trifolium_repens,Izaak Walton League of America (IWLA),1,0.005,quadrat,T0-T1,NPK
Trifolium_repens,Izaak Walton League of America (IWLA),2,-0.005,quadrat,T0-T1,NPK
Avena_barbata,Jasper Ridge Biological Preserve,1,-0.09999999999999999,quadrat,T0-T1,NPK
Avena_barbata,Jasper Ridge Biological Preserve,2,-0.11000000000000004,quadrat,T0-T1,NPK
Avena_barbata,Jasper Ridge Biological Preserve,3,0.06,quadrat,T0-T1,NPK
Brachypodium_distachyon,Jasper Ridge Biological Preserve,1,0.09,quadrat,T0-T1,NPK
Brachypodium_distachyon,Jasper Ridge Biological Preserve,2,0.1,quadrat,T0-T1,NPK
Brachypodium_distachyon,Jasper Ridge Biological Preserve,3,0.05,quadrat,T0-T1,NPK
Briza_maxima,Jasper Ridge Biological Preserve,2,-0.1,quadrat,T0-T1,NPK
Briza_maxima,Jasper Ridge Biological Preserve,3,-0.1,quadrat,T0-T1,NPK
Bromus_hordeaceus,Jasper Ridge Biological Preserve,1,0.15000000000000002,quadrat,T0-T1,NPK
Bromus_hordeaceus,Jasper Ridge Biological Preserve,2,0.01,quadrat,T0-T1,NPK
Crepis_vesicaria,Jasper Ridge Biological Preserve,3,0.05,quadrat,T0-T1,NPK
Erodium_botrys,Jasper Ridge Biological Preserve,1,0,quadrat,T0-T1,NPK
Erodium_botrys,Jasper Ridge Biological Preserve,3,-0.07999999999999999,quadrat,T0-T1,NPK
Erodium_botrys,Jasper Ridge Biological Preserve,2,-0.03,quadrat,T0-T1,NPK
Erodium_cicutarium,Jasper Ridge Biological Preserve,1,0.05,quadrat,T0-T1,NPK
Erodium_cicutarium,Jasper Ridge Biological Preserve,2,0.02,quadrat,T0-T1,NPK
Erodium_cicutarium,Jasper Ridge Biological Preserve,3,0,quadrat,T0-T1,NPK
Festuca_myuros,Jasper Ridge Biological Preserve,1,-0.16,quadrat,T0-T1,NPK
Festuca_myuros,Jasper Ridge Biological Preserve,3,-0.1,quadrat,T0-T1,NPK
Geranium_dissectum,Jasper Ridge Biological Preserve,3,-0.01,quadrat,T0-T1,NPK
Hypochaeris_glabra,Jasper Ridge Biological Preserve,1,0.11,quadrat,T0-T1,NPK
Hypochaeris_glabra,Jasper Ridge Biological Preserve,2,0,quadrat,T0-T1,NPK
Hypochaeris_glabra,Jasper Ridge Biological Preserve,3,0.04,quadrat,T0-T1,NPK
Lysimachia_arvensis,Jasper Ridge Biological Preserve,2,0.14,quadrat,T0-T1,NPK
Lysimachia_arvensis,Jasper Ridge Biological Preserve,3,0.049999999999999996,quadrat,T0-T1,NPK
Lysimachia_arvensis,Jasper Ridge Biological Preserve,1,-0.01,quadrat,T0-T1,NPK
Sherardia_arvensis,Jasper Ridge Biological Preserve,1,0.03,quadrat,T0-T1,NPK
Sherardia_arvensis,Jasper Ridge Biological Preserve,3,-0.1,quadrat,T0-T1,NPK
Sherardia_arvensis,Jasper Ridge Biological Preserve,2,-0.03,quadrat,T0-T1,NPK
Sisyrinchium_bellum,Jasper Ridge Biological Preserve,2,-0.15,quadrat,T0-T1,NPK
Stipa_pulchra,Jasper Ridge Biological Preserve,1,0.04000000000000001,quadrat,T0-T1,NPK
Stipa_pulchra,Jasper Ridge Biological Preserve,2,0.1,quadrat,T0-T1,NPK
Stipa_pulchra,Jasper Ridge Biological Preserve,3,0,quadrat,T0-T1,NPK
Torilis_arvensis,Jasper Ridge Biological Preserve,3,0.03,quadrat,T0-T1,NPK
Trifolium_gracilentum,Jasper Ridge Biological Preserve,2,0.02,quadrat,T0-T1,NPK
Trifolium_hirtum,Jasper Ridge Biological Preserve,1,0.01,quadrat,T0-T1,NPK
Trifolium_hirtum,Jasper Ridge Biological Preserve,2,0.06,quadrat,T0-T1,NPK
Trifolium_hirtum,Jasper Ridge Biological Preserve,3,0.07999999999999999,quadrat,T0-T1,NPK
Acer_pseudoplatanus,Jena,4,0.005,quadrat,T0-T1,NPK
Achillea_millefolium,Jena,4,0.22000000000000008,quadrat,T0-T1,NPK
Achillea_millefolium,Jena,5,0.19999999999999996,quadrat,T0-T1,NPK
Achillea_millefolium,Jena,6,-0.11999999999999988,quadrat,T0-T1,NPK
Aphanes_arvensis,Jena,4,0,quadrat,T0-T1,NPK
Aphanes_arvensis,Jena,6,-0.01,quadrat,T0-T1,NPK
Arenaria_serpyllifolia,Jena,4,0.05499999999999999,quadrat,T0-T1,NPK
Arenaria_serpyllifolia,Jena,5,0.005000000000000002,quadrat,T0-T1,NPK
Arenaria_serpyllifolia,Jena,6,-0.015000000000000003,quadrat,T0-T1,NPK
Arrhenatherum_elatius,Jena,4,-0.019999999999999997,quadrat,T0-T1,NPK
Arrhenatherum_elatius,Jena,6,0.22499999999999998,quadrat,T0-T1,NPK
Astragalus_glycyphyllos,Jena,6,-0.04,quadrat,T0-T1,NPK
Bellis_perennis,Jena,4,-0.029999999999999978,quadrat,T0-T1,NPK
Bellis_perennis,Jena,5,0.010000000000000002,quadrat,T0-T1,NPK
Bellis_perennis,Jena,6,0.21500000000000002,quadrat,T0-T1,NPK
Bromus_hordeaceus,Jena,4,0.015,quadrat,T0-T1,NPK
Bromus_hordeaceus,Jena,5,0.015,quadrat,T0-T1,NPK
Bromus_hordeaceus,Jena,6,0.06999999999999999,quadrat,T0-T1,NPK
Bromus_sterilis,Jena,4,-0.005,quadrat,T0-T1,NPK
Bromus_sterilis,Jena,6,0,quadrat,T0-T1,NPK
Cerastium_fontanum,Jena,4,-0.03,quadrat,T0-T1,NPK
Cerastium_fontanum,Jena,5,-0.23,quadrat,T0-T1,NPK
Cerastium_fontanum,Jena,6,0.1,quadrat,T0-T1,NPK
Cerastium_glomeratum,Jena,4,-0.01,quadrat,T0-T1,NPK
Cerastium_glomeratum,Jena,5,-0.01,quadrat,T0-T1,NPK
Cirsium_arvense,Jena,6,0.039999999999999994,quadrat,T0-T1,NPK
Convolvulus_arvensis,Jena,4,0,quadrat,T0-T1,NPK
Convolvulus_arvensis,Jena,5,-0.009999999999999995,quadrat,T0-T1,NPK
Convolvulus_arvensis,Jena,6,-0.019999999999999997,quadrat,T0-T1,NPK
Crepis_biennis,Jena,4,-0.009999999999999998,quadrat,T0-T1,NPK
Dactylis_glomerata,Jena,4,-0.01,quadrat,T0-T1,NPK
Dactylis_glomerata,Jena,6,0.035,quadrat,T0-T1,NPK
Dactylis_glomerata,Jena,5,0.02,quadrat,T0-T1,NPK
Elymus_repens,Jena,4,-0.015,quadrat,T0-T1,NPK
Elymus_repens,Jena,5,0.045,quadrat,T0-T1,NPK
Elymus_repens,Jena,6,6.938893903907228e-18,quadrat,T0-T1,NPK
Epilobium_tetragonum,Jena,4,0,quadrat,T0-T1,NPK
Epilobium_tetragonum,Jena,5,0,quadrat,T0-T1,NPK
Erophila_verna,Jena,4,0,quadrat,T0-T1,NPK
Erophila_verna,Jena,6,-0.005,quadrat,T0-T1,NPK
Falcaria_vulgaris,Jena,5,0,quadrat,T0-T1,NPK
Falcaria_vulgaris,Jena,6,0,quadrat,T0-T1,NPK
Fraxinus_excelsior,Jena,6,-0.005,quadrat,T0-T1,NPK
Geranium_dissectum,Jena,4,-0.025,quadrat,T0-T1,NPK
Geranium_dissectum,Jena,5,-0.02,quadrat,T0-T1,NPK
Geranium_dissectum,Jena,6,-0.07999999999999999,quadrat,T0-T1,NPK
Geranium_pusillum,Jena,4,-0.009999999999999998,quadrat,T0-T1,NPK
Geranium_pusillum,Jena,5,0.16,quadrat,T0-T1,NPK
Geranium_pusillum,Jena,6,0.16999999999999998,quadrat,T0-T1,NPK
Lactuca_serriola,Jena,4,0.005,quadrat,T0-T1,NPK
Lamium_purpureum,Jena,5,-0.005,quadrat,T0-T1,NPK
Lolium_perenne,Jena,4,0.029999999999999995,quadrat,T0-T1,NPK
Lolium_perenne,Jena,5,0.060000000000000005,quadrat,T0-T1,NPK
Lolium_perenne,Jena,6,0.25,quadrat,T0-T1,NPK
Medicago_lupulina,Jena,4,0.07,quadrat,T0-T1,NPK
Medicago_lupulina,Jena,5,0.019999999999999997,quadrat,T0-T1,NPK
Medicago_lupulina,Jena,6,0,quadrat,T0-T1,NPK
Myosotis_arvensis,Jena,5,0.01,quadrat,T0-T1,NPK
Myosotis_arvensis,Jena,6,0,quadrat,T0-T1,NPK
Phleum_pratense,Jena,6,0.005,quadrat,T0-T1,NPK
Phleum_pratense,Jena,5,0.005,quadrat,T0-T1,NPK
Picris_hieracioides,Jena,4,-0.004999999999999999,quadrat,T0-T1,NPK
Plantago_lanceolata,Jena,5,0,quadrat,T0-T1,NPK
Plantago_lanceolata,Jena,6,-0.005,quadrat,T0-T1,NPK
Poa_pratensis,Jena,4,-0.05,quadrat,T0-T1,NPK
Poa_pratensis,Jena,5,0.3,quadrat,T0-T1,NPK
Poa_pratensis,Jena,6,-0.020000000000000004,quadrat,T0-T1,NPK
Poa_trivialis,Jena,4,-0.005,quadrat,T0-T1,NPK
Poa_trivialis,Jena,5,0.005,quadrat,T0-T1,NPK
Poa_trivialis,Jena,6,0,quadrat,T0-T1,NPK
Quercus_robur,Jena,6,0.01,quadrat,T0-T1,NPK
Sambucus_nigra,Jena,5,0,quadrat,T0-T1,NPK
Sambucus_nigra,Jena,4,-0.005,quadrat,T0-T1,NPK
Scorzoneroides_autumnalis,Jena,6,0.01,quadrat,T0-T1,NPK
Sonchus_oleraceus,Jena,6,-0.005,quadrat,T0-T1,NPK
Taraxacum_officinale,Jena,4,-0.05,quadrat,T0-T1,NPK
Taraxacum_officinale,Jena,5,0.019999999999999997,quadrat,T0-T1,NPK
Taraxacum_officinale,Jena,6,0,quadrat,T0-T1,NPK
Trifolium_dubium,Jena,4,-0.040000000000000036,quadrat,T0-T1,NPK
Trifolium_dubium,Jena,5,-0.020000000000000004,quadrat,T0-T1,NPK
Trifolium_dubium,Jena,6,-0.3,quadrat,T0-T1,NPK
Trifolium_repens,Jena,5,-0.005,quadrat,T0-T1,NPK
Trisetum_flavescens,Jena,6,-0.005,quadrat,T0-T1,NPK
Valerianella_carinata,Jena,4,-0.05,quadrat,T0-T1,NPK
Valerianella_carinata,Jena,5,-0.045,quadrat,T0-T1,NPK
Valerianella_carinata,Jena,6,0.01,quadrat,T0-T1,NPK
Veronica_arvensis,Jena,4,0.015000000000000003,quadrat,T0-T1,NPK
Veronica_arvensis,Jena,5,-0.015000000000000003,quadrat,T0-T1,NPK
Veronica_arvensis,Jena,6,0.005,quadrat,T0-T1,NPK
Veronica_persica,Jena,4,-0.005,quadrat,T0-T1,NPK
Veronica_persica,Jena,5,-0.005,quadrat,T0-T1,NPK
Achillea_millefolium,Kellogg Biological Station (KBS),3,-0.19,quadrat,T0-T1,NPK
Achillea_millefolium,Kellogg Biological Station (KBS),1,-0.01,quadrat,T0-T1,NPK
Achillea_millefolium,Kellogg Biological Station (KBS),2,0,quadrat,T0-T1,NPK
Ambrosia_artemisiifolia,Kellogg Biological Station (KBS),1,0.01,quadrat,T0-T1,NPK
Ambrosia_artemisiifolia,Kellogg Biological Station (KBS),2,0.01,quadrat,T0-T1,NPK
Andropogon_gerardii,Kellogg Biological Station (KBS),1,-0.3999999999999999,quadrat,T0-T1,NPK
Andropogon_gerardii,Kellogg Biological Station (KBS),2,-0.10000000000000003,quadrat,T0-T1,NPK
Andropogon_gerardii,Kellogg Biological Station (KBS),3,-0.2,quadrat,T0-T1,NPK
Barbarea_vulgaris,Kellogg Biological Station (KBS),1,0,quadrat,T0-T1,NPK
Barbarea_vulgaris,Kellogg Biological Station (KBS),2,-0.01,quadrat,T0-T1,NPK
Celastrus_orbiculatus,Kellogg Biological Station (KBS),3,-0.01,quadrat,T0-T1,NPK
Chamaecrista_fasciculata,Kellogg Biological Station (KBS),1,-0.02,quadrat,T0-T1,NPK
Chamaecrista_fasciculata,Kellogg Biological Station (KBS),2,0,quadrat,T0-T1,NPK
Chamaecrista_fasciculata,Kellogg Biological Station (KBS),3,-0.01,quadrat,T0-T1,NPK
Coreopsis_lanceolata,Kellogg Biological Station (KBS),1,0,quadrat,T0-T1,NPK
Coreopsis_lanceolata,Kellogg Biological Station (KBS),2,0.01,quadrat,T0-T1,NPK
Coreopsis_lanceolata,Kellogg Biological Station (KBS),3,-0.01,quadrat,T0-T1,NPK
Daucus_carota,Kellogg Biological Station (KBS),1,0,quadrat,T0-T1,NPK
Desmodium_illinoense,Kellogg Biological Station (KBS),2,0.01,quadrat,T0-T1,NPK
Echinacea_purpurea,Kellogg Biological Station (KBS),1,0.009999999999999995,quadrat,T0-T1,NPK
Echinacea_purpurea,Kellogg Biological Station (KBS),2,-0.08,quadrat,T0-T1,NPK
Echinacea_purpurea,Kellogg Biological Station (KBS),3,-0.01,quadrat,T0-T1,NPK
Euthamia_graminifolia,Kellogg Biological Station (KBS),1,0.019999999999999997,quadrat,T0-T1,NPK
Euthamia_graminifolia,Kellogg Biological Station (KBS),2,0.019999999999999997,quadrat,T0-T1,NPK
Euthamia_graminifolia,Kellogg Biological Station (KBS),3,0.01,quadrat,T0-T1,NPK
Hypericum_perforatum,Kellogg Biological Station (KBS),2,0.01,quadrat,T0-T1,NPK
Hypericum_perforatum,Kellogg Biological Station (KBS),3,-0.01,quadrat,T0-T1,NPK
Hypericum_perforatum,Kellogg Biological Station (KBS),1,-0.01,quadrat,T0-T1,NPK
Juncus_tenuis,Kellogg Biological Station (KBS),1,0.01,quadrat,T0-T1,NPK
Juncus_tenuis,Kellogg Biological Station (KBS),3,0,quadrat,T0-T1,NPK
Juncus_tenuis,Kellogg Biological Station (KBS),2,-0.02,quadrat,T0-T1,NPK
Oxalis_stricta,Kellogg Biological Station (KBS),1,0.01,quadrat,T0-T1,NPK
Oxalis_stricta,Kellogg Biological Station (KBS),3,-0.01,quadrat,T0-T1,NPK
Oxalis_stricta,Kellogg Biological Station (KBS),2,-0.01,quadrat,T0-T1,NPK
Plantago_lanceolata,Kellogg Biological Station (KBS),3,0.01,quadrat,T0-T1,NPK
Poa_pratensis,Kellogg Biological Station (KBS),1,0.010000000000000002,quadrat,T0-T1,NPK
Poa_pratensis,Kellogg Biological Station (KBS),2,0.17,quadrat,T0-T1,NPK
Poa_pratensis,Kellogg Biological Station (KBS),3,-0.1,quadrat,T0-T1,NPK
Ratibida_pinnata,Kellogg Biological Station (KBS),1,0,quadrat,T0-T1,NPK
Ratibida_pinnata,Kellogg Biological Station (KBS),2,-0.04,quadrat,T0-T1,NPK
Ratibida_pinnata,Kellogg Biological Station (KBS),3,0.02,quadrat,T0-T1,NPK
Rubus_flagellaris,Kellogg Biological Station (KBS),2,-0.010000000000000002,quadrat,T0-T1,NPK
Rubus_flagellaris,Kellogg Biological Station (KBS),1,0.030000000000000002,quadrat,T0-T1,NPK
Rudbeckia_hirta,Kellogg Biological Station (KBS),3,0.01,quadrat,T0-T1,NPK
Rumex_acetosella,Kellogg Biological Station (KBS),1,0.01,quadrat,T0-T1,NPK
Rumex_acetosella,Kellogg Biological Station (KBS),3,0,quadrat,T0-T1,NPK
Schizachyrium_scoparium,Kellogg Biological Station (KBS),1,-0.009999999999999998,quadrat,T0-T1,NPK
Schizachyrium_scoparium,Kellogg Biological Station (KBS),2,0.06,quadrat,T0-T1,NPK
Schizachyrium_scoparium,Kellogg Biological Station (KBS),3,-0.05,quadrat,T0-T1,NPK
Solanum_carolinense,Kellogg Biological Station (KBS),3,0.01,quadrat,T0-T1,NPK
Solidago_altissima,Kellogg Biological Station (KBS),1,0.35,quadrat,T0-T1,NPK
Solidago_altissima,Kellogg Biological Station (KBS),2,0.09999999999999998,quadrat,T0-T1,NPK
Solidago_altissima,Kellogg Biological Station (KBS),3,0.5,quadrat,T0-T1,NPK
Symphyotrichum_pilosum,Kellogg Biological Station (KBS),2,-0.01,quadrat,T0-T1,NPK
Taraxacum_campylodes,Kellogg Biological Station (KBS),1,-0.01,quadrat,T0-T1,NPK
Taraxacum_campylodes,Kellogg Biological Station (KBS),2,-0.01,quadrat,T0-T1,NPK
Taraxacum_campylodes,Kellogg Biological Station (KBS),3,0.01,quadrat,T0-T1,NPK
Achillea_millefolium,Kniezenberg,3,0.01,quadrat,T0-T1,NPK
Agrostis_capillaris,Kniezenberg,1,-0.28,quadrat,T0-T1,NPK
Agrostis_capillaris,Kniezenberg,2,0.33,quadrat,T0-T1,NPK
Agrostis_capillaris,Kniezenberg,3,-0.26,quadrat,T0-T1,NPK
Ajuga_reptans,Kniezenberg,1,0,quadrat,T0-T1,NPK
Ajuga_reptans,Kniezenberg,2,-0.02,quadrat,T0-T1,NPK
Ajuga_reptans,Kniezenberg,3,0.02,quadrat,T0-T1,NPK
Anemone_nemorosa,Kniezenberg,1,-0.01,quadrat,T0-T1,NPK
Anthoxanthum_odoratum,Kniezenberg,1,0,quadrat,T0-T1,NPK
Anthoxanthum_odoratum,Kniezenberg,2,0,quadrat,T0-T1,NPK
Anthoxanthum_odoratum,Kniezenberg,3,0.02,quadrat,T0-T1,NPK
Arrhenatherum_elatius,Kniezenberg,1,-0.05,quadrat,T0-T1,NPK
Arrhenatherum_elatius,Kniezenberg,2,-0.06,quadrat,T0-T1,NPK
Arrhenatherum_elatius,Kniezenberg,3,0.11,quadrat,T0-T1,NPK
Bowlesia_incana,Kniezenberg,3,0.01,quadrat,T0-T1,NPK
Briza_media,Kniezenberg,2,0,quadrat,T0-T1,NPK
Calamagrostis_epigejos,Kniezenberg,3,0.06999999999999999,quadrat,T0-T1,NPK
Campanula_patula,Kniezenberg,3,-0.01,quadrat,T0-T1,NPK
Carex_hirta,Kniezenberg,1,-0.02,quadrat,T0-T1,NPK
Carex_hirta,Kniezenberg,2,-0.01,quadrat,T0-T1,NPK
Carex_hirta,Kniezenberg,3,0.06,quadrat,T0-T1,NPK
Carex_pallescens,Kniezenberg,2,-0.01,quadrat,T0-T1,NPK
Dactylis_glomerata,Kniezenberg,1,-0.08,quadrat,T0-T1,NPK
Dactylis_glomerata,Kniezenberg,2,0.04,quadrat,T0-T1,NPK
Dactylis_glomerata,Kniezenberg,3,0.1,quadrat,T0-T1,NPK
Elymus_repens,Kniezenberg,1,0.01,quadrat,T0-T1,NPK
Equisetum_arvense,Kniezenberg,3,0.02,quadrat,T0-T1,NPK
Festuca_pratensis,Kniezenberg,3,0.02,quadrat,T0-T1,NPK
Festuca_pratensis,Kniezenberg,1,-0.01,quadrat,T0-T1,NPK
Festuca_rubra,Kniezenberg,1,0.5599999999999999,quadrat,T0-T1,NPK
Festuca_rubra,Kniezenberg,2,-0.21000000000000002,quadrat,T0-T1,NPK
Festuca_rubra,Kniezenberg,3,0.04999999999999999,quadrat,T0-T1,NPK
Galium_mollugo,Kniezenberg,1,-0.010000000000000009,quadrat,T0-T1,NPK
Galium_mollugo,Kniezenberg,2,0.07,quadrat,T0-T1,NPK
Galium_mollugo,Kniezenberg,3,0.15,quadrat,T0-T1,NPK
Geranium_pratense,Kniezenberg,2,0.01,quadrat,T0-T1,NPK
Glechoma_hederacea,Kniezenberg,1,-0.01,quadrat,T0-T1,NPK
Glechoma_hederacea,Kniezenberg,2,-0.009999999999999998,quadrat,T0-T1,NPK
Glechoma_hederacea,Kniezenberg,3,0.05000000000000002,quadrat,T0-T1,NPK
Holcus_lanatus,Kniezenberg,1,-0.06,quadrat,T0-T1,NPK
Holcus_lanatus,Kniezenberg,2,-0.15999999999999998,quadrat,T0-T1,NPK
Holcus_lanatus,Kniezenberg,3,-0.13,quadrat,T0-T1,NPK
Hypericum_perforatum,Kniezenberg,1,0.009999999999999981,quadrat,T0-T1,NPK
Hypericum_perforatum,Kniezenberg,2,-0.01,quadrat,T0-T1,NPK
Lathyrus_pratensis,Kniezenberg,1,0.05999999999999999,quadrat,T0-T1,NPK
Lathyrus_pratensis,Kniezenberg,2,0.06,quadrat,T0-T1,NPK
Lathyrus_pratensis,Kniezenberg,3,-0.10999999999999999,quadrat,T0-T1,NPK
Lotus_corniculatus,Kniezenberg,2,0,quadrat,T0-T1,NPK
Lysimachia_nummularia,Kniezenberg,1,-0.05,quadrat,T0-T1,NPK
Lysimachia_nummularia,Kniezenberg,2,0.04,quadrat,T0-T1,NPK
Lysimachia_nummularia,Kniezenberg,3,0.029999999999999995,quadrat,T0-T1,NPK
Plantago_lanceolata,Kniezenberg,1,0,quadrat,T0-T1,NPK
Plantago_lanceolata,Kniezenberg,2,-0.03,quadrat,T0-T1,NPK
Plantago_lanceolata,Kniezenberg,3,0.04,quadrat,T0-T1,NPK
Poa_pratensis,Kniezenberg,1,-0.05,quadrat,T0-T1,NPK
Poa_pratensis,Kniezenberg,2,-0.01,quadrat,T0-T1,NPK
Poa_pratensis,Kniezenberg,3,0.10999999999999999,quadrat,T0-T1,NPK
Ranunculus_acris,Kniezenberg,1,0.01,quadrat,T0-T1,NPK
Ranunculus_acris,Kniezenberg,2,-0.01,quadrat,T0-T1,NPK
Rumex_acetosa,Kniezenberg,1,0.04,quadrat,T0-T1,NPK
Rumex_acetosa,Kniezenberg,2,0.019999999999999997,quadrat,T0-T1,NPK
Rumex_acetosa,Kniezenberg,3,0,quadrat,T0-T1,NPK
Silene_flos-cuculi,Kniezenberg,3,-0.01,quadrat,T0-T1,NPK
Stachys_officinalis,Kniezenberg,1,-0.09999999999999998,quadrat,T0-T1,NPK
Stachys_officinalis,Kniezenberg,2,-0.35000000000000003,quadrat,T0-T1,NPK
Stachys_officinalis,Kniezenberg,3,-0.11,quadrat,T0-T1,NPK
Stellaria_graminea,Kniezenberg,1,-0.01,quadrat,T0-T1,NPK
Stellaria_graminea,Kniezenberg,3,0.01,quadrat,T0-T1,NPK
Trifolium_pratense,Kniezenberg,3,-0.02,quadrat,T0-T1,NPK
Trifolium_repens,Kniezenberg,3,0,quadrat,T0-T1,NPK
Trisetum_flavescens,Kniezenberg,2,0.25,quadrat,T0-T1,NPK
Trisetum_flavescens,Kniezenberg,3,0.07,quadrat,T0-T1,NPK
Trisetum_flavescens,Kniezenberg,1,0.28,quadrat,T0-T1,NPK
Veronica_chamaedrys,Kniezenberg,3,-0.08,quadrat,T0-T1,NPK
Vitis_rotundifolia,Kniezenberg,2,-0.01,quadrat,T0-T1,NPK
Achillea_millefolium,Konza LTER DRAGNet,1,-0.06,quadrat,T0-T1,NPK
Achillea_millefolium,Konza LTER DRAGNet,3,0.01,quadrat,T0-T1,NPK
Achillea_millefolium,Konza LTER DRAGNet,4,0.03,quadrat,T0-T1,NPK
Achillea_millefolium,Konza LTER DRAGNet,2,-0.13,quadrat,T0-T1,NPK
Achillea_millefolium,Konza LTER DRAGNet,5,-0.05,quadrat,T0-T1,NPK
Amaranthus_retroflexus,Konza LTER DRAGNet,1,0.01,quadrat,T0-T1,NPK
Ambrosia_psilostachya,Konza LTER DRAGNet,1,0.02,quadrat,T0-T1,NPK
Ambrosia_psilostachya,Konza LTER DRAGNet,2,0.03,quadrat,T0-T1,NPK
Ambrosia_psilostachya,Konza LTER DRAGNet,3,0.01,quadrat,T0-T1,NPK
Ambrosia_psilostachya,Konza LTER DRAGNet,4,0.03,quadrat,T0-T1,NPK
Ambrosia_psilostachya,Konza LTER DRAGNet,5,0.01,quadrat,T0-T1,NPK
Antennaria_neglecta,Konza LTER DRAGNet,3,0.01,quadrat,T0-T1,NPK
Antennaria_neglecta,Konza LTER DRAGNet,4,-0.24000000000000002,quadrat,T0-T1,NPK
Antennaria_neglecta,Konza LTER DRAGNet,1,-0.01,quadrat,T0-T1,NPK
Artemisia_ludoviciana,Konza LTER DRAGNet,3,0.02,quadrat,T0-T1,NPK
Artemisia_ludoviciana,Konza LTER DRAGNet,5,0.25,quadrat,T0-T1,NPK
Artemisia_ludoviciana,Konza LTER DRAGNet,1,-0.01,quadrat,T0-T1,NPK
Asclepias_sullivantii,Konza LTER DRAGNet,4,0.06,quadrat,T0-T1,NPK
Asclepias_tuberosa,Konza LTER DRAGNet,1,-0.05,quadrat,T0-T1,NPK
Asclepias_verticillata,Konza LTER DRAGNet,1,-0.07,quadrat,T0-T1,NPK
Asclepias_verticillata,Konza LTER DRAGNet,2,0.02,quadrat,T0-T1,NPK
Asclepias_verticillata,Konza LTER DRAGNet,3,-0.1,quadrat,T0-T1,NPK
Asclepias_verticillata,Konza LTER DRAGNet,5,-0.009999999999999998,quadrat,T0-T1,NPK
Asclepias_verticillata,Konza LTER DRAGNet,4,-0.01,quadrat,T0-T1,NPK
Asclepias_viridis,Konza LTER DRAGNet,5,0.25,quadrat,T0-T1,NPK
Asclepias_viridis,Konza LTER DRAGNet,2,-0.05,quadrat,T0-T1,NPK
Asclepias_viridis,Konza LTER DRAGNet,3,-0.07,quadrat,T0-T1,NPK
Asclepias_viridis,Konza LTER DRAGNet,4,-0.06,quadrat,T0-T1,NPK
Bouteloua_curtipendula,Konza LTER DRAGNet,5,-0.01,quadrat,T0-T1,NPK
Brickellia_eupatorioides,Konza LTER DRAGNet,1,0,quadrat,T0-T1,NPK
Brickellia_eupatorioides,Konza LTER DRAGNet,2,-0.030000000000000002,quadrat,T0-T1,NPK
Brickellia_eupatorioides,Konza LTER DRAGNet,3,-0.22,quadrat,T0-T1,NPK
Brickellia_eupatorioides,Konza LTER DRAGNet,4,-0.049999999999999996,quadrat,T0-T1,NPK
Brickellia_eupatorioides,Konza LTER DRAGNet,5,-0.12,quadrat,T0-T1,NPK
Bromus_inermis,Konza LTER DRAGNet,3,0.02,quadrat,T0-T1,NPK
Bromus_inermis,Konza LTER DRAGNet,2,-0.01,quadrat,T0-T1,NPK
Carex_austrina,Konza LTER DRAGNet,1,0.01,quadrat,T0-T1,NPK
Carex_austrina,Konza LTER DRAGNet,5,0.02,quadrat,T0-T1,NPK
Carex_austrina,Konza LTER DRAGNet,2,-0.02,quadrat,T0-T1,NPK
Carex_austrina,Konza LTER DRAGNet,3,-0.03,quadrat,T0-T1,NPK
Carex_brevior,Konza LTER DRAGNet,1,0.04,quadrat,T0-T1,NPK
Carex_brevior,Konza LTER DRAGNet,4,0.01,quadrat,T0-T1,NPK
Carex_brevior,Konza LTER DRAGNet,3,-0.03,quadrat,T0-T1,NPK
Carex_brevior,Konza LTER DRAGNet,5,-0.09,quadrat,T0-T1,NPK
Carex_gravida,Konza LTER DRAGNet,2,-0.01,quadrat,T0-T1,NPK
Cirsium_altissimum,Konza LTER DRAGNet,5,-0.01,quadrat,T0-T1,NPK
Desmodium_paniculatum,Konza LTER DRAGNet,5,0.02,quadrat,T0-T1,NPK
Dichanthelium_oligosanthes,Konza LTER DRAGNet,1,0,quadrat,T0-T1,NPK
Dichanthelium_oligosanthes,Konza LTER DRAGNet,3,0.01,quadrat,T0-T1,NPK
Dichanthelium_oligosanthes,Konza LTER DRAGNet,4,0.01,quadrat,T0-T1,NPK
Dichanthelium_oligosanthes,Konza LTER DRAGNet,2,-0.01,quadrat,T0-T1,NPK
Dichanthelium_oligosanthes,Konza LTER DRAGNet,5,-0.01,quadrat,T0-T1,NPK
Eupatorium_altissimum,Konza LTER DRAGNet,2,0.01,quadrat,T0-T1,NPK
Eupatorium_altissimum,Konza LTER DRAGNet,4,-0.010000000000000002,quadrat,T0-T1,NPK
Kummerowia_stipulacea,Konza LTER DRAGNet,3,0.04,quadrat,T0-T1,NPK
Kummerowia_stipulacea,Konza LTER DRAGNet,5,0,quadrat,T0-T1,NPK
Kummerowia_stipulacea,Konza LTER DRAGNet,1,-0.02,quadrat,T0-T1,NPK
Kummerowia_stipulacea,Konza LTER DRAGNet,2,-0.01,quadrat,T0-T1,NPK
Kummerowia_stipulacea,Konza LTER DRAGNet,4,-0.02,quadrat,T0-T1,NPK
